y,flux,flux_err,mb_flux
21.218750,0.004750,0.000052,0.000000
21.281250,0.004676,0.000052,0.000000
21.343750,0.004670,0.000052,0.000000
21.406250,0.004662,0.000052,0.000000
21.468750,0.004702,0.000052,0.000000
21.531250,0.004602,0.000051,0.000000
21.593750,0.004606,0.000051,0.000000
21.656250,0.004583,0.000051,0.000000
21.718750,0.004541,0.000051,0.000000
21.781250,0.004571,0.000051,0.000000
21.843750,0.004538,0.000051,0.000000
21.906250,0.004483,0.000051,0.000000
21.968750,0.004509,0.000051,0.000000
22.031250,0.004537,0.000051,0.000000
22.093750,0.004480,0.000051,0.000000
22.156250,0.004397,0.000050,0.000000
22.218750,0.004416,0.000050,0.000000
22.281250,0.004477,0.000051,0.000000
22.343750,0.004428,0.000050,0.000000
22.406250,0.004321,0.000050,0.000000
22.468750,0.004321,0.000050,0.000000
22.531250,0.004359,0.000050,0.000000
22.593750,0.004316,0.000050,0.000000
22.656250,0.004269,0.000049,0.000000
22.718750,0.004287,0.000049,0.000000
22.781250,0.004212,0.000049,0.000000
22.843750,0.004277,0.000049,0.000000
22.906250,0.004272,0.000049,0.000000
22.968750,0.004268,0.000049,0.000000
23.031250,0.004240,0.000049,0.000000
23.093750,0.004254,0.000049,0.000000
23.156250,0.004201,0.000049,0.000000
23.218750,0.004149,0.000049,0.000000
23.281250,0.004171,0.000049,0.000000
23.343750,0.004183,0.000049,0.000000
23.406250,0.004114,0.000048,0.000000
23.468750,0.004133,0.000049,0.000000
23.531250,0.004116,0.000048,0.000000
23.593750,0.004109,0.000048,0.000000
23.656250,0.004087,0.000048,0.000000
23.718750,0.003989,0.000048,0.000000
23.781250,0.004031,0.000048,0.000000
23.843750,0.003979,0.000048,0.000000
23.906250,0.003946,0.000048,0.000000
23.968750,0.004051,0.000048,0.000000
24.031250,0.004002,0.000048,0.000000
24.093750,0.004000,0.000048,0.000000
24.156250,0.004022,0.000048,0.000000
24.218750,0.003914,0.000047,0.000000
24.281250,0.003928,0.000047,0.000000
24.343750,0.003946,0.000047,0.000000
24.406250,0.003885,0.000047,0.000000
24.468750,0.003910,0.000047,0.000000
24.531250,0.003892,0.000047,0.000000
24.593750,0.003850,0.000047,0.000000
24.656250,0.003997,0.000048,0.000000
24.718750,0.003865,0.000047,0.000000
24.781250,0.003821,0.000047,0.000000
24.843750,0.003840,0.000047,0.000000
24.906250,0.003846,0.000047,0.000000
24.968750,0.003765,0.000046,0.000000
25.031250,0.003824,0.000047,0.000000
25.093750,0.003870,0.000047,0.000000
25.156250,0.003762,0.000046,0.000000
25.218750,0.003721,0.000046,0.000000
25.281250,0.003801,0.000047,0.000000
25.343750,0.003805,0.000047,0.000000
25.406250,0.003736,0.000046,0.000000
25.468750,0.003777,0.000047,0.000000
25.531250,0.003687,0.000046,0.000000
25.593750,0.003681,0.000046,0.000000
25.656250,0.003678,0.000046,0.000000
25.718750,0.003686,0.000046,0.000000
25.781250,0.003672,0.000046,0.000000
25.843750,0.003589,0.000045,0.000000
25.906250,0.003712,0.000046,0.000000
25.968750,0.003611,0.000045,0.000000
26.031250,0.003671,0.000046,0.000000
26.093750,0.003600,0.000045,0.000000
26.156250,0.003643,0.000046,0.000000
26.218750,0.003503,0.000045,0.000000
26.281250,0.003544,0.000045,0.000000
26.343750,0.003576,0.000045,0.000000
26.406250,0.003615,0.000045,0.000000
26.468750,0.003633,0.000046,0.000000
26.531250,0.003467,0.000044,0.000000
26.593750,0.003541,0.000045,0.000000
26.656250,0.003515,0.000045,0.000000
26.718750,0.003415,0.000044,0.000000
26.781250,0.003511,0.000045,0.000000
26.843750,0.003507,0.000045,0.000000
26.906250,0.003405,0.000044,0.000000
26.968750,0.003505,0.000045,0.000000
27.031250,0.003486,0.000045,0.000000
27.093750,0.003404,0.000044,0.000000
27.156250,0.003359,0.000044,0.000000
27.218750,0.003444,0.000044,0.000000
27.281250,0.003459,0.000044,0.000000
27.343750,0.003407,0.000044,0.000000
27.406250,0.003411,0.000044,0.000000
27.468750,0.003376,0.000044,0.000000
27.531250,0.003379,0.000044,0.000000
27.593750,0.003397,0.000044,0.000000
27.656250,0.003336,0.000044,0.000000
27.718750,0.003362,0.000044,0.000000
27.781250,0.003405,0.000044,0.000000
27.843750,0.003276,0.000043,0.000000
27.906250,0.003331,0.000044,0.000000
27.968750,0.003298,0.000044,0.000000
28.031250,0.003273,0.000043,0.000000
28.093750,0.003358,0.000044,0.000000
28.156250,0.003327,0.000044,0.000000
28.218750,0.003233,0.000043,0.000000
28.281250,0.003237,0.000043,0.000000
28.343750,0.003265,0.000043,0.000000
28.406250,0.003302,0.000043,0.000000
28.468750,0.003237,0.000043,0.000000
28.531250,0.003196,0.000043,0.000000
28.593750,0.003225,0.000043,0.000000
28.656250,0.003341,0.000044,0.000000
28.718750,0.003235,0.000043,0.000000
28.781250,0.003203,0.000043,0.000000
28.843750,0.003201,0.000043,0.000000
28.906250,0.003180,0.000043,0.000000
28.968750,0.003125,0.000042,0.000000
29.031250,0.003152,0.000042,0.000000
29.093750,0.003144,0.000042,0.000000
29.156250,0.003156,0.000042,0.000000
29.218750,0.003107,0.000042,0.000000
29.281250,0.003125,0.000042,0.000000
29.343750,0.003157,0.000043,0.000000
29.406250,0.003205,0.000043,0.000000
29.468750,0.003062,0.000042,0.000000
29.531250,0.003124,0.000042,0.000000
29.593750,0.003099,0.000042,0.000000
29.656250,0.003178,0.000043,0.000000
29.718750,0.003063,0.000042,0.000000
29.781250,0.003069,0.000042,0.000000
29.843750,0.003047,0.000042,0.000000
29.906250,0.003084,0.000042,0.000000
29.968750,0.003057,0.000042,0.000000
30.031250,0.003001,0.000041,0.000000
30.093750,0.003042,0.000042,0.000000
30.156250,0.003052,0.000042,0.000000
30.218750,0.003038,0.000042,0.000000
30.281250,0.002967,0.000041,0.000000
30.343750,0.002967,0.000041,0.000000
30.406250,0.002990,0.000041,0.000000
30.468750,0.003058,0.000042,0.000000
30.531250,0.002975,0.000041,0.000000
30.593750,0.002965,0.000041,0.000000
30.656250,0.002881,0.000041,0.000000
30.718750,0.002966,0.000041,0.000000
