y,flux,flux_err,mb_flux
24.531250,0.030264,0.000147,0.000000
24.593750,0.030356,0.000147,0.000000
24.656250,0.030391,0.000147,0.000000
24.718750,0.029923,0.000146,0.000000
24.781250,0.029982,0.000146,0.000000
24.843750,0.030088,0.000147,0.000000
24.906250,0.029687,0.000146,0.000000
24.968750,0.029892,0.000146,0.000000
25.031250,0.029912,0.000146,0.000000
25.093750,0.029802,0.000146,0.000000
25.156250,0.029578,0.000146,0.000000
25.218750,0.029562,0.000145,0.000000
25.281250,0.029502,0.000145,0.000000
25.343750,0.029366,0.000145,0.000000
25.406250,0.029469,0.000145,0.000000
25.468750,0.029325,0.000145,0.000000
25.531250,0.029080,0.000144,0.000000
25.593750,0.029108,0.000144,0.000000
25.656250,0.029182,0.000145,0.000000
25.718750,0.028876,0.000144,0.000000
25.781250,0.029016,0.000144,0.000000
25.843750,0.028762,0.000143,0.000000
25.906250,0.029008,0.000144,0.000000
25.968750,0.028844,0.000144,0.000000
26.031250,0.028617,0.000143,0.000000
26.093750,0.028509,0.000143,0.000000
26.156250,0.028597,0.000143,0.000000
26.218750,0.028568,0.000143,0.000000
26.281250,0.028358,0.000142,0.000000
26.343750,0.028286,0.000142,0.000000
26.406250,0.028017,0.000142,0.000000
26.468750,0.028168,0.000142,0.000000
26.531250,0.028136,0.000142,0.000000
26.593750,0.027917,0.000141,0.000000
26.656250,0.028190,0.000142,0.000000
26.718750,0.028112,0.000142,0.000000
26.781250,0.027814,0.000141,0.000000
26.843750,0.028013,0.000142,0.000000
26.906250,0.027842,0.000141,0.000000
26.968750,0.027634,0.000141,0.000000
27.031250,0.027666,0.000141,0.000000
27.093750,0.027651,0.000141,0.000000
27.156250,0.027585,0.000140,0.000000
27.218750,0.027448,0.000140,0.000000
27.281250,0.027368,0.000140,0.000000
27.343750,0.027314,0.000140,0.000000
27.406250,0.027094,0.000139,0.000000
27.468750,0.027348,0.000140,0.000000
27.531250,0.026992,0.000139,0.000000
27.593750,0.026998,0.000139,0.000000
27.656250,0.027153,0.000139,0.000000
27.718750,0.026758,0.000138,0.000000
27.781250,0.026871,0.000139,0.000000
27.843750,0.026536,0.000138,0.000000
27.906250,0.026848,0.000138,0.000000
27.968750,0.026483,0.000138,0.000000
28.031250,0.026426,0.000137,0.000000
28.093750,0.026812,0.000139,0.000000
28.156250,0.026590,0.000138,0.000000
28.218750,0.026611,0.000138,0.000000
28.281250,0.026267,0.000137,0.000000
28.343750,0.026249,0.000137,0.000000
28.406250,0.026238,0.000137,0.000000
28.468750,0.026265,0.000137,0.000000
28.531250,0.026140,0.000137,0.000000
28.593750,0.026243,0.000137,0.000000
28.656250,0.026197,0.000137,0.000000
28.718750,0.025773,0.000136,0.000000
28.781250,0.026026,0.000136,0.000000
28.843750,0.025940,0.000136,0.000000
28.906250,0.025752,0.000136,0.000000
28.968750,0.025981,0.000136,0.000000
29.031250,0.025646,0.000135,0.000000
29.093750,0.025673,0.000135,0.000000
29.156250,0.025503,0.000135,0.000000
29.218750,0.025512,0.000135,0.000000
29.281250,0.025522,0.000135,0.000000
29.343750,0.025441,0.000135,0.000000
29.406250,0.025346,0.000135,0.000000
29.468750,0.025364,0.000135,0.000000
29.531250,0.025448,0.000135,0.000000
29.593750,0.025132,0.000134,0.000000
29.656250,0.025175,0.000134,0.000000
29.718750,0.025255,0.000134,0.000000
29.781250,0.024998,0.000134,0.000000
29.843750,0.025146,0.000134,0.000000
29.906250,0.024965,0.000134,0.000000
29.968750,0.024876,0.000133,0.000000
30.031250,0.024795,0.000133,0.000000
30.093750,0.024861,0.000133,0.000000
30.156250,0.024968,0.000134,0.000000
30.218750,0.024641,0.000133,0.000000
30.281250,0.024729,0.000133,0.000000
30.343750,0.024955,0.000134,0.000000
30.406250,0.024632,0.000133,0.000000
30.468750,0.024598,0.000133,0.000000
30.531250,0.024507,0.000132,0.000000
30.593750,0.024348,0.000132,0.000000
30.656250,0.024511,0.000132,0.000000
30.718750,0.024286,0.000132,0.000000
30.781250,0.024116,0.000131,0.000000
30.843750,0.024268,0.000132,0.000000
30.906250,0.024382,0.000132,0.000000
30.968750,0.024097,0.000131,0.000000
31.031250,0.023898,0.000131,0.000000
31.093750,0.024130,0.000131,0.000000
31.156250,0.024082,0.000131,0.000000
31.218750,0.023911,0.000131,0.000000
31.281250,0.023767,0.000130,0.000000
31.343750,0.023868,0.000131,0.000000
31.406250,0.023968,0.000131,0.000000
31.468750,0.023415,0.000129,0.000000
31.531250,0.023783,0.000130,0.000000
31.593750,0.023641,0.000130,0.000000
31.656250,0.023832,0.000131,0.000000
31.718750,0.023343,0.000129,0.000000
31.781250,0.023471,0.000129,0.000000
31.843750,0.023495,0.000130,0.000000
31.906250,0.023567,0.000130,0.000000
31.968750,5.877737,0.001278,0.000000
