y,flux,flux_err,mb_flux
23.656250,0.022769,0.000124,0.000000
23.718750,0.022491,0.000123,0.000000
23.781250,0.022534,0.000123,0.000000
23.843750,0.022542,0.000123,0.000000
23.906250,0.022374,0.000123,0.000000
23.968750,0.022494,0.000123,0.000000
24.031250,0.022513,0.000123,0.000000
24.093750,0.022268,0.000123,0.000000
24.156250,0.022006,0.000122,0.000000
24.218750,0.022129,0.000122,0.000000
24.281250,0.022133,0.000122,0.000000
24.343750,0.021903,0.000122,0.000000
24.406250,0.021973,0.000122,0.000000
24.468750,0.021947,0.000122,0.000000
24.531250,0.021787,0.000121,0.000000
24.593750,0.021651,0.000121,0.000000
24.656250,0.021495,0.000120,0.000000
24.718750,0.021610,0.000121,0.000000
24.781250,0.021617,0.000121,0.000000
24.843750,0.021608,0.000121,0.000000
24.906250,0.021467,0.000120,0.000000
24.968750,0.021311,0.000120,0.000000
25.031250,0.021506,0.000121,0.000000
25.093750,0.021331,0.000120,0.000000
25.156250,0.021401,0.000120,0.000000
25.218750,0.021195,0.000120,0.000000
25.281250,0.021264,0.000120,0.000000
25.343750,0.020987,0.000119,0.000000
25.406250,0.021166,0.000120,0.000000
25.468750,0.020984,0.000119,0.000000
25.531250,0.020945,0.000119,0.000000
25.593750,0.020902,0.000119,0.000000
25.656250,0.021182,0.000120,0.000000
25.718750,0.020736,0.000118,0.000000
25.781250,0.020635,0.000118,0.000000
25.843750,0.020956,0.000119,0.000000
25.906250,0.020962,0.000119,0.000000
25.968750,0.020629,0.000118,0.000000
26.031250,0.020728,0.000118,0.000000
26.093750,0.020526,0.000118,0.000000
26.156250,0.020617,0.000118,0.000000
26.218750,0.020606,0.000118,0.000000
26.281250,0.020352,0.000117,0.000000
26.343750,0.020298,0.000117,0.000000
26.406250,0.020126,0.000117,0.000000
26.468750,0.020102,0.000117,0.000000
26.531250,0.020326,0.000117,0.000000
26.593750,0.020299,0.000117,0.000000
26.656250,0.020101,0.000117,0.000000
26.718750,0.020175,0.000117,0.000000
26.781250,0.019919,0.000116,0.000000
26.843750,0.020074,0.000116,0.000000
26.906250,0.019961,0.000116,0.000000
26.968750,0.019768,0.000116,0.000000
27.031250,0.019855,0.000116,0.000000
27.093750,0.020023,0.000116,0.000000
27.156250,0.019654,0.000115,0.000000
27.218750,0.019511,0.000115,0.000000
27.281250,0.019818,0.000116,0.000000
27.343750,0.019417,0.000114,0.000000
27.406250,0.019695,0.000115,0.000000
27.468750,0.019296,0.000114,0.000000
27.531250,0.019478,0.000115,0.000000
27.593750,0.019438,0.000115,0.000000
27.656250,0.019304,0.000114,0.000000
27.718750,0.019409,0.000115,0.000000
27.781250,0.019181,0.000114,0.000000
27.843750,0.019136,0.000114,0.000000
27.906250,0.018991,0.000113,0.000000
