y,flux,flux_err,mb_flux
18.031250,0.026276,0.000319,0.000000
18.093750,0.025884,0.000316,0.000000
18.156250,0.025723,0.000315,0.000000
18.218750,0.026004,0.000317,0.000000
18.281250,0.025346,0.000313,0.000000
18.343750,0.025658,0.000314,0.000000
18.406250,0.025508,0.000314,0.000000
18.468750,0.025359,0.000312,0.000000
18.531250,0.025120,0.000311,0.000000
18.593750,0.025801,0.000315,0.000000
18.656250,0.025344,0.000313,0.000000
18.718750,0.024813,0.000310,0.000000
18.781250,0.025102,0.000311,0.000000
18.843750,0.025148,0.000311,0.000000
18.906250,0.025217,0.000312,0.000000
18.968750,0.025329,0.000312,0.000000
19.031250,0.025541,0.000313,0.000000
19.093750,0.024253,0.000306,0.000000
19.156250,0.024930,0.000309,0.000000
19.218750,0.024580,0.000308,0.000000
19.281250,0.024415,0.000307,0.000000
19.343750,0.023938,0.000304,0.000000
19.406250,0.024357,0.000306,0.000000
19.468750,0.023981,0.000304,0.000000
19.531250,0.023792,0.000303,0.000000
19.593750,0.024146,0.000305,0.000000
19.656250,0.024070,0.000304,0.000000
19.718750,0.023631,0.000302,0.000000
19.781250,0.023778,0.000303,0.000000
19.843750,0.023728,0.000302,0.000000
19.906250,0.023524,0.000301,0.000000
19.968750,0.023974,0.000304,0.000000
20.031250,0.023467,0.000301,0.000000
20.093750,0.022890,0.000297,0.000000
20.156250,0.022955,0.000298,0.000000
20.218750,0.022994,0.000297,0.000000
20.281250,0.023386,0.000300,0.000000
20.343750,0.023129,0.000298,0.000000
20.406250,0.023344,0.000300,0.000000
20.468750,0.022645,0.000296,0.000000
20.531250,0.023206,0.000299,0.000000
20.593750,0.022629,0.000295,0.000000
20.656250,0.022656,0.000295,0.000000
20.718750,0.022633,0.000296,0.000000
20.781250,0.022484,0.000294,0.000000
20.843750,0.022622,0.000296,0.000000
20.906250,0.022968,0.000297,0.000000
20.968750,0.022238,0.000293,0.000000
21.031250,0.022572,0.000295,0.000000
21.093750,0.022619,0.000295,0.000000
21.156250,0.022284,0.000293,0.000000
21.218750,0.022604,0.000295,0.000000
21.281250,0.022354,0.000294,0.000000
21.343750,0.021785,0.000289,0.000000
21.406250,0.021996,0.000291,0.000000
21.468750,0.021808,0.000290,0.000000
