y,flux,flux_err,mb_flux
15.031250,0.006561,0.000061,0.000000
15.093750,0.006543,0.000061,0.000000
15.156250,0.006471,0.000061,0.000000
15.218750,0.006399,0.000060,0.000000
15.281250,0.006367,0.000060,0.000000
15.343750,0.006256,0.000060,0.000000
15.406250,0.006333,0.000060,0.000000
15.468750,0.006275,0.000060,0.000000
15.531250,0.006272,0.000060,0.000000
15.593750,0.006318,0.000060,0.000000
15.656250,0.006174,0.000059,0.000000
15.718750,0.006216,0.000060,0.000000
15.781250,0.006189,0.000059,0.000000
15.843750,0.006115,0.000059,0.000000
15.906250,0.006131,0.000059,0.000000
15.968750,0.006098,0.000059,0.000000
16.031250,0.006137,0.000059,0.000000
16.093750,0.006044,0.000059,0.000000
16.156250,0.006037,0.000059,0.000000
16.218750,0.006016,0.000059,0.000000
16.281250,0.006022,0.000059,0.000000
16.343750,0.006029,0.000059,0.000000
16.406250,0.006087,0.000059,0.000000
16.468750,0.006145,0.000059,0.000000
16.531250,0.006026,0.000059,0.000000
16.593750,0.006024,0.000059,0.000000
16.656250,0.006136,0.000059,0.000000
16.718750,0.005947,0.000058,0.000000
16.781250,0.006018,0.000059,0.000000
16.843750,0.006064,0.000059,0.000000
16.906250,0.006048,0.000059,0.000000
16.968750,0.006011,0.000059,0.000000
17.031250,0.005945,0.000058,0.000000
17.093750,0.006003,0.000059,0.000000
17.156250,0.005926,0.000058,0.000000
17.218750,0.006034,0.000059,0.000000
17.281250,0.005886,0.000058,0.000000
17.343750,0.005976,0.000058,0.000000
17.406250,0.006045,0.000059,0.000000
17.468750,0.005857,0.000058,0.000000
17.531250,0.005884,0.000058,0.000000
17.593750,0.005852,0.000058,0.000000
17.656250,0.005856,0.000058,0.000000
17.718750,0.005879,0.000058,0.000000
17.781250,0.005813,0.000058,0.000000
17.843750,0.005851,0.000058,0.000000
17.906250,0.005801,0.000058,0.000000
17.968750,0.005724,0.000057,0.000000
18.031250,0.005810,0.000058,0.000000
18.093750,0.005665,0.000057,0.000000
18.156250,0.005646,0.000057,0.000000
18.218750,0.005714,0.000057,0.000000
18.281250,0.005706,0.000057,0.000000
18.343750,0.005677,0.000057,0.000000
18.406250,0.005607,0.000057,0.000000
18.468750,0.005643,0.000057,0.000000
18.531250,0.005521,0.000056,0.000000
18.593750,0.005581,0.000056,0.000000
18.656250,0.005451,0.000056,0.000000
18.718750,0.005506,0.000056,0.000000
18.781250,0.005463,0.000056,0.000000
18.843750,0.005311,0.000055,0.000000
18.906250,0.005367,0.000055,0.000000
18.968750,0.005424,0.000056,0.000000
19.031250,0.005281,0.000055,0.000000
19.093750,0.005364,0.000055,0.000000
19.156250,0.005267,0.000055,0.000000
19.218750,0.005265,0.000055,0.000000
19.281250,0.005318,0.000055,0.000000
19.343750,0.005268,0.000055,0.000000
19.406250,0.005208,0.000055,0.000000
19.468750,0.005201,0.000054,0.000000
19.531250,0.005225,0.000055,0.000000
19.593750,0.005240,0.000055,0.000000
19.656250,0.005147,0.000054,0.000000
19.718750,0.005146,0.000054,0.000000
19.781250,0.005072,0.000054,0.000000
19.843750,0.005107,0.000054,0.000000
19.906250,0.005053,0.000054,0.000000
19.968750,0.005011,0.000053,0.000000
20.031250,0.005005,0.000053,0.000000
20.093750,0.004988,0.000053,0.000000
20.156250,0.005016,0.000054,0.000000
20.218750,0.004962,0.000053,0.000000
20.281250,0.004877,0.000053,0.000000
20.343750,0.005009,0.000054,0.000000
20.406250,0.004877,0.000053,0.000000
20.468750,0.004917,0.000053,0.000000
20.531250,0.004820,0.000052,0.000000
20.593750,0.004845,0.000053,0.000000
20.656250,0.004836,0.000053,0.000000
20.718750,0.004686,0.000052,0.000000
20.781250,0.004833,0.000053,0.000000
20.843750,0.004766,0.000052,0.000000
20.906250,0.004873,0.000053,0.000000
20.968750,0.004702,0.000052,0.000000
21.031250,0.004660,0.000052,0.000000
21.093750,0.004823,0.000052,0.000000
21.156250,0.004723,0.000052,0.000000
21.218750,0.004722,0.000052,0.000000
21.281250,0.004760,0.000052,0.000000
21.343750,0.004631,0.000051,0.000000
21.406250,0.004615,0.000051,0.000000
21.468750,0.004610,0.000051,0.000000
21.531250,0.004748,0.000052,0.000000
21.593750,0.004607,0.000051,0.000000
21.656250,0.004566,0.000051,0.000000
