y,flux,flux_err,mb_flux
24.156250,0.045778,0.000649,0.000000
24.218750,0.045245,0.000645,0.000000
24.281250,0.046109,0.000651,0.000000
24.343750,0.045025,0.000644,0.000000
24.406250,0.044198,0.000637,0.000000
24.468750,0.045163,0.000645,0.000000
24.531250,0.044134,0.000639,0.000000
24.593750,0.045761,0.000650,0.000000
24.656250,0.045347,0.000647,0.000000
24.718750,0.045531,0.000647,0.000000
24.781250,0.045063,0.000644,0.000000
24.843750,0.044163,0.000639,0.000000
24.906250,0.044392,0.000640,0.000000
24.968750,0.044595,0.000641,0.000000
25.031250,0.044824,0.000642,0.000000
25.093750,0.043548,0.000632,0.000000
25.156250,0.044531,0.000640,0.000000
25.218750,0.043483,0.000632,0.000000
25.281250,0.044136,0.000637,0.000000
25.343750,0.042427,0.000625,0.000000
25.406250,0.042501,0.000626,0.000000
25.468750,0.044237,0.000638,0.000000
25.531250,0.043401,0.000632,0.000000
25.593750,0.043227,0.000631,0.000000
25.656250,0.043245,0.000631,0.000000
25.718750,0.042547,0.000626,0.000000
25.781250,0.043043,0.000630,0.000000
25.843750,0.042143,0.000623,0.000000
25.906250,0.043723,0.000634,0.000000
25.968750,0.042630,0.000626,0.000000
26.031250,0.043090,0.000629,0.000000
26.093750,0.041978,0.000621,0.000000
26.156250,0.042089,0.000623,0.000000
26.218750,0.043448,0.000631,0.000000
26.281250,0.040885,0.000614,0.000000
26.343750,0.041648,0.000619,0.000000
26.406250,0.042144,0.000622,0.000000
26.468750,0.042530,0.000626,0.000000
26.531250,0.041960,0.000620,0.000000
26.593750,0.040068,0.000607,0.000000
26.656250,0.042567,0.000626,0.000000
26.718750,0.042383,0.000625,0.000000
26.781250,0.040160,0.000608,0.000000
26.843750,0.042099,0.000623,0.000000
26.906250,0.041015,0.000614,0.000000
26.968750,0.041750,0.000620,0.000000
27.031250,0.041171,0.000616,0.000000
27.093750,0.041088,0.000615,0.000000
27.156250,0.040556,0.000611,0.000000
27.218750,0.041787,0.000620,0.000000
27.281250,0.040868,0.000613,0.000000
27.343750,0.039995,0.000606,0.000000
27.406250,0.040731,0.000611,0.000000
27.468750,0.040630,0.000611,0.000000
27.531250,0.039757,0.000604,0.000000
27.593750,0.040097,0.000607,0.000000
27.656250,0.039757,0.000606,0.000000
27.718750,0.039996,0.000607,0.000000
27.781250,0.040428,0.000610,0.000000
27.843750,0.039812,0.000605,0.000000
